Name,Inspire link,Institution,Status,Timestamp
F. Levkovich. Maslyuk,http://inspirehep.net/search?p=exactauthor%3AF.Levkovich.Maslyuk.1+,Nordita,Accepted,2016-01-07 00:00:00
D. Grabowska,http://inspirehep.net/search?p=exactauthor%3AD.Grabowska.1+,NYU,Declined,2016-01-07 00:00:00
B. J. Heidenreich,http://inspirehep.net/search?p=exactauthor%3AB.J.Heidenreich.1+,Perimeter,Accepted,2016-01-07 00:00:00
Tien. Tien. Yu,http://inspirehep.net/search?p=exactauthor%3ATien.Tien.Yu.1+,Rutgers - Astrophysics,Declined,2016-01-07 00:00:00
J. Collins,http://inspirehep.net/search?p=exactauthor%3AJ.Collins.1+,SLAC,Declined,2016-01-07 00:00:00
Congkao. Wen,http://inspirehep.net/search?p=exactauthor%3ACongkao.Wen.1+,Southampton U.,Declined,2016-01-07 00:00:00
C. Kalousios,http://inspirehep.net/search?p=exactauthor%3AC.Kalousios.1+,Southampton U.,Accepted,2016-01-07 00:00:00
D. Egana. Ugrinovic,http://inspirehep.net/search?p=exactauthor%3AD.Egana.Ugrinovic.1+,Stony Brook,Accepted,2016-01-07 00:00:00
C. Verhaaren,http://inspirehep.net/search?p=exactauthor%3AC.Verhaaren.1+,Tel Aviv U.,Declined,2016-01-07 00:00:00
F. Levkovich. Maslyuk,http://inspirehep.net/search?p=exactauthor%3AF.Levkovich.Maslyuk.1+,Tel Aviv U.,Declined,2016-01-07 00:00:00
D. Redigolo,http://inspirehep.net/search?p=exactauthor%3AD.Redigolo.1+,Tel Aviv U. and Weizmann,Accepted,2016-01-07 00:00:00
E. Salvioni,http://inspirehep.net/search?p=exactauthor%3AE.Salvioni.1+,TU Munich,Accepted,2016-01-07 00:00:00
P. De. lange,http://inspirehep.net/search?p=exactauthor%3AP.De.lange.1+,TU Wien,Declined,2016-01-07 00:00:00
D. Grabowska,http://inspirehep.net/search?p=exactauthor%3AD.Grabowska.1+,UC Berkeley / LBNL,Accepted,2016-01-07 00:00:00
D. Egana. Ugrinovic,http://inspirehep.net/search?p=exactauthor%3AD.Egana.Ugrinovic.1+,UC Davis,Declined,2016-01-07 00:00:00
D. Grabowska,http://inspirehep.net/search?p=exactauthor%3AD.Grabowska.1+,UC Davis,Declined,2016-01-07 00:00:00
E. Hijano,http://inspirehep.net/search?p=exactauthor%3AE.Hijano.1+,"UC Davis, QMAP",Declined,2016-01-07 00:00:00
E. Izaguirre,http://inspirehep.net/search?p=exactauthor%3AE.Izaguirre.1+,UC Irvine,Accepted,2016-01-07 00:00:00
Tien. Tien. Yu,http://inspirehep.net/search?p=exactauthor%3ATien.Tien.Yu.1+,UC Irvine,Offered,2016-01-07 00:00:00
B. Fornal,http://inspirehep.net/search?p=exactauthor%3AB.Fornal.1+,UC San Diego,Accepted,2016-01-07 00:00:00
R. Savelli,http://inspirehep.net/search?p=exactauthor%3AR.Savelli.1+,ULB Brussels,Offered,2016-01-07 00:00:00
E. Hijano,http://inspirehep.net/search?p=exactauthor%3AE.Hijano.1+,UniversitÃ© Libre de Bruxelles,Declined,2016-01-07 00:00:00
E. Hijano,http://inspirehep.net/search?p=exactauthor%3AE.Hijano.1+,U. of Amsterdam,Declined,2016-01-07 00:00:00
E. Hijano,http://inspirehep.net/search?p=exactauthor%3AE.Hijano.1+,U. of British Columbia,"It from Qubit Fellowship, Accepted",2016-01-07 00:00:00
J. Collins,http://inspirehep.net/search?p=exactauthor%3AJ.Collins.1+,U. of Maryland and Johns Hopkins U.,Accepted,2016-01-07 00:00:00
D. Musso,http://inspirehep.net/search?p=exactauthor%3AD.Musso.1+,U. of Santiago de Compostela,Offered,2016-01-07 00:00:00
Congkao. Wen,http://inspirehep.net/search?p=exactauthor%3ACongkao.Wen.1+,Uppsala,Declined,2016-01-07 00:00:00
B. J. Heidenreich,http://inspirehep.net/search?p=exactauthor%3AB.J.Heidenreich.1+,UW Madison,Declined,2016-01-07 00:00:00
D. Egana. Ugrinovic,http://inspirehep.net/search?p=exactauthor%3AD.Egana.Ugrinovic.1+,Weizmann,Declined,2016-01-07 00:00:00
A. Trautner,http://inspirehep.net/search?p=exactauthor%3AA.Trautner.1+,"Bonn U., BCTP",Offered,2016-01-06 00:00:00
D. Radicevic,http://inspirehep.net/search?p=author%3AD.Radicevic.1,Brandeis U.,"It from Qubit Fellowship, Declined",2016-01-06 00:00:00
Ying. Hsuan. Lin,http://inspirehep.net/search?p=exactauthor%3AYing.Hsuan.Lin.1+,Brown,Declined,2016-01-06 00:00:00
Ying. Hsuan. Lin,http://inspirehep.net/search?p=exactauthor%3AYing.Hsuan.Lin.1+,Caltech,"Burke Fellowship, Accepted",2016-01-06 00:00:00
M. Dedushenko,http://inspirehep.net/search?p=exactauthor%3AM.Dedushenko.1,Caltech,"Burke Fellowship, Accepted",2016-01-06 00:00:00
A. Stergiou,http://inspirehep.net/search?p=exactauthor%3AA.Stergiou.1+,CERN,"COFUND, Accepted",2016-01-06 00:00:00
M. Nardecchia,http://inspirehep.net/search?p=exactauthor%3AM.Nardecchia.1+,CERN,Accepted,2016-01-06 00:00:00
Y. Kats,http://inspirehep.net/search?p=exactauthor%3AY.Kats.1+,CERN,"COFUND, Accepted",2016-01-06 00:00:00
N. Rana,http://inspirehep.net/search?p=exactauthor%3AN.Rana.1+,DESY,Offered,2016-01-06 00:00:00
I. Moult,http://inspirehep.net/search?p=exactauthor%3AI.Moult.1+,DESY,Declined,2016-01-06 00:00:00
M. Montero,http://inspirehep.net/search?p=exactauthor%3AM.Montero.2+,DESY,Declined,2016-01-06 00:00:00
P. K. Oehlmann,http://inspirehep.net/search?p=exactauthor%3AP.K.Oehlmann.1+,DESY,Accepted,2016-01-06 00:00:00
I. Moult,http://inspirehep.net/search?p=exactauthor%3AI.Moult.1+,Duke U.,Declined,2016-01-06 00:00:00
I. Moult,http://inspirehep.net/search?p=exactauthor%3AI.Moult.1+,Fermilab,Declined,2016-01-06 00:00:00
J. D. Qualls,http://inspirehep.net/search?p=exactauthor%3AJ.D.Qualls.1+,"IBS and Seoul National U., B.W. Lee Center","IBS Research Fellow, Declined",2016-01-06 00:00:00
M. Chala,http://inspirehep.net/search?p=exactauthor%3AM.Chala.1+,IFIC Valencia,Accepted,2016-01-06 00:00:00
A. Passias,http://inspirehep.net/search?p=exactauthor%3AA.Passias.1+,INFN Padua,Offered,2016-01-06 00:00:00
I. Moult,http://inspirehep.net/search?p=exactauthor%3AI.Moult.1+,IPhT/LPTHE,Declined,2016-01-06 00:00:00
Kallol. Sen,http://inspirehep.net/search?p=exactauthor%3AKallol.Sen.1+,IPMU,Accepted,2016-01-06 00:00:00
R. Grober,http://inspirehep.net/search?p=exactauthor%3AR.Grober.2+,IPPP Durham,Accepted,2016-01-06 00:00:00
L. Di. Luzio,http://inspirehep.net/search?p=exactauthor%3AL.Di.Luzio.1+,IPPP Durham,Accepted,2016-01-06 00:00:00
Yang. Ting. Chien,http://inspirehep.net/search?p=exactauthor%3AYang.Ting.Chien.1+,JGU Mainz,Declined,2016-01-06 00:00:00
T. Ahmed,http://inspirehep.net/search?p=exactauthor%3AT.Ahmed.2+,Karlsruhe Institute of Technology and JGU Mainz,Accepted,2016-01-06 00:00:00
I. Moult,http://inspirehep.net/search?p=exactauthor%3AI.Moult.1+,Los Alamos National Laboratory,Declined,2016-01-06 00:00:00
H. Serodio,http://inspirehep.net/search?p=exactauthor%3AH.Serodio.1+,Lund U.,Accepted,2016-01-06 00:00:00
R. Grober,http://inspirehep.net/search?p=exactauthor%3AR.Grober.2+,"Madrid, IFT",Declined,2016-01-06 00:00:00
M. Chala,http://inspirehep.net/search?p=exactauthor%3AM.Chala.1+,Montpellier,Declined,2016-01-06 00:00:00
G. Arcadi,http://inspirehep.net/search?p=exactauthor%3AG.Arcadi.1+,MPIK Heidelberg,Accepted,2016-01-06 00:00:00
S. Vogl,http://inspirehep.net/search?p=exactauthor%3AS.Vogl.1+,MPIK Heidelberg,Accepted,2016-01-06 00:00:00
D. Radicevic,http://inspirehep.net/search?p=author%3AD.Radicevic.1,New York U.,Declined,2016-01-06 00:00:00
K. Van. Tilburg,http://inspirehep.net/search?p=exactauthor%3AK.Van.Tilburg.1+,New York U. and IAS,Accepted,2016-01-06 00:00:00
C. Long,http://inspirehep.net/search?p=exactauthor%3AC.Long.7+,Northeastern U.,Accepted,2016-01-06 00:00:00
M. Chala,http://inspirehep.net/search?p=exactauthor%3AM.Chala.1+,Padova U.,Declined,2016-01-06 00:00:00
D. Radicevic,http://inspirehep.net/search?p=author%3AD.Radicevic.1,Perimeter,Accepted,2016-01-06 00:00:00
R. Grober,http://inspirehep.net/search?p=exactauthor%3AR.Grober.2+,Pittsburgh U.,Declined,2016-01-06 00:00:00
Yi. Fan. Wang,http://inspirehep.net/search?p=exactauthor%3AYi.Fan.Wang.1+,Princeton,Accepted,2016-01-06 00:00:00
I. Moult,http://inspirehep.net/search?p=exactauthor%3AI.Moult.1+,SLAC,Declined,2016-01-06 00:00:00
Yi. Fan. Wang,http://inspirehep.net/search?p=exactauthor%3AYi.Fan.Wang.1+,"Stony Brook U., Simons Center",Declined,2016-01-06 00:00:00
M. Dedushenko,http://inspirehep.net/search?p=exactauthor%3AM.Dedushenko.1,"Stony Brook U., Simons Center",Declined,2016-01-06 00:00:00
Kallol. Sen,http://inspirehep.net/search?p=exactauthor%3AKallol.Sen.1+,Tel Aviv U.,Declined,2016-01-06 00:00:00
K. Van. Tilburg,http://inspirehep.net/search?p=exactauthor%3AK.Van.Tilburg.1+,UC Berkeley,Declined,2016-01-06 00:00:00
I. Moult,http://inspirehep.net/search?p=exactauthor%3AI.Moult.1+,UC Berkeley,Accepted,2016-01-06 00:00:00
D. Radicevic,http://inspirehep.net/search?p=author%3AD.Radicevic.1,"UC Davis, QMAP",Declined,2016-01-06 00:00:00
S. J. Weinberg,http://inspirehep.net/search?p=exactauthor%3AS.J.Weinberg.1+,UC Santa Barbara,Accepted,2016-01-06 00:00:00
Charlotte. Sleight,http://inspirehep.net/search?p=exactauthor%3ACharlotte.Sleight.1+,UniversitÃ© Libre de Bruxelles,Accepted,2016-01-06 00:00:00
O. Parrikar,http://inspirehep.net/search?p=exactauthor%3AO.Parrikar.1+,U. of Amsterdam,Declined,2016-01-06 00:00:00
Yang. Ting. Chien,http://inspirehep.net/search?p=exactauthor%3AYang.Ting.Chien.1+,U. of Bern,Declined,2016-01-06 00:00:00
O. Parrikar,http://inspirehep.net/search?p=exactauthor%3AO.Parrikar.1+,U. of British Columbia,Declined,2016-01-06 00:00:00
O. Parrikar,http://inspirehep.net/search?p=exactauthor%3AO.Parrikar.1+,U. of Chicago,"Kadanoff Center Fellowship, Declined",2016-01-06 00:00:00
O. Parrikar,http://inspirehep.net/search?p=exactauthor%3AO.Parrikar.1+,U. of Pennsylvania,"It from Qubit Fellowship, Accepted",2016-01-06 00:00:00
I. Moult,http://inspirehep.net/search?p=exactauthor%3AI.Moult.1+,U. of Pittsburgh,Declined,2016-01-06 00:00:00
Yang. Ting. Chien,http://inspirehep.net/search?p=exactauthor%3AYang.Ting.Chien.1+,"U. of Santiago de Compostela, ERC ""HotLHC""",Declined,2016-01-06 00:00:00
Yi. Fan. Wang,http://inspirehep.net/search?p=exactauthor%3AYi.Fan.Wang.1+,Uppsala,Declined,2016-01-06 00:00:00
M. Dedushenko,http://inspirehep.net/search?p=exactauthor%3AM.Dedushenko.1,Uppsala,Declined,2016-01-06 00:00:00
M. Montero,http://inspirehep.net/search?p=exactauthor%3AM.Montero.2+,"Utrecht, ITP",Accepted,2016-01-06 00:00:00
D. Radicevic,http://inspirehep.net/search?p=author%3AD.Radicevic.1,Weizmann,Declined,2016-01-06 00:00:00
Yi. Fan. Wang,http://inspirehep.net/search?p=exactauthor%3AYi.Fan.Wang.1+,Weizmann,Declined,2016-01-06 00:00:00
Doojin. Kim,http://inspirehep.net/search?p=exactauthor%3ADoojin.Kim.1+,CERN,Offered,2016-01-05 00:00:00
M. Geller,http://inspirehep.net/search?p=exactauthor%3AM.Geller.1+,DESY,Declined,2016-01-05 00:00:00
J. Pardo. Vega,http://inspirehep.net/search?p=exactauthor%3AJ.Pardo.Vega.1+,DESY,Offered,2016-01-05 00:00:00
S. Wild,http://inspirehep.net/search?p=exactauthor:S.Wild.1,DESY,Accepted,2016-01-05 00:00:00
G. Itsios,http://inspirehep.net/search?p=exactauthor%3AG.Itsios.1+,IFT SÃ£o Paulo,Accepted,2016-01-05 00:00:00
M. Geller,http://inspirehep.net/search?p=exactauthor%3AM.Geller.1+,IPPP Durham,Declined,2016-01-05 00:00:00
J. Pardo. Vega,http://inspirehep.net/search?p=exactauthor%3AJ.Pardo.Vega.1+,"LPTHE, Paris",Offered,2016-01-05 00:00:00
S. Wild,http://inspirehep.net/search?p=exactauthor:S.Wild.1,MPIK Heidelberg,Declined,2016-01-05 00:00:00
E. Salvioni,http://inspirehep.net/search?p=exactauthor%3AE.Salvioni.1+,U. of Heidelberg,Declined,2016-01-05 00:00:00
M. Geller,http://inspirehep.net/search?p=exactauthor%3AM.Geller.1+,U. of Maryland,Accepted,2016-01-05 00:00:00
R. Penco,http://inspirehep.net/search?p=exactauthor%3AR.Penco.1+,U. of Pennsylvania,Accepted,2016-01-05 00:00:00
P. Liendo,http://inspirehep.net/search?p=exactauthor%3AP.Liendo.2+,DESY,Accepted,2016-01-04 00:00:00
E. Stamou,http://inspirehep.net/search?p=exactauthor%3AE.Stamou.1+,IPPP Durham,Declined,2016-01-04 00:00:00
E. Stamou,http://inspirehep.net/search?p=exactauthor%3AE.Stamou.1+,JGU Mainz,Declined,2016-01-04 00:00:00
E. Stamou,http://inspirehep.net/search?p=exactauthor%3AE.Stamou.1+,U. of Chicago,"Fermi Fellowship, Accepted",2016-01-04 00:00:00
P. Liendo,http://inspirehep.net/search?p=author%3AP.Liendo.2+,Uppsala,Declined,2016-01-04 00:00:00
Tathagata. Ghosh,http://inspirehep.net/search?p=exactauthor%3ATathagata.Ghosh.1+,"Chinese Academy of Sciences, ITP",Offered,2016-01-03 00:00:00
N. Mekareeya,http://inspirehep.net/search?p=exactauthor%3AN.Mekareeya.1+,Milano-Bicocca,Offered,2016-01-03 00:00:00
Yue. Zhang,http://inspirehep.net/search?p=exactauthor%3AYue.Zhang.1+,Northwestern U.,Offered,2016-01-03 00:00:00
P. Panci,http://inspirehep.net/search?p=exactauthor%3AP.Panci.1+,CERN,Accepted,2016-01-02 00:00:00
G. Zafrir,http://inspirehep.net/search?p=exactauthor%3AG.Zafrir.1+,IPMU,Accepted,2016-01-02 00:00:00
F. J. Rudolph,http://inspirehep.net/search?p=exactauthor%3AF.J.Rudolph.1+,LMU Munich,Offered,2016-01-02 00:00:00
G. Zafrir,http://inspirehep.net/search?p=exactauthor%3AG.Zafrir.1+,Milano-Bicocca,Declined,2016-01-02 00:00:00
J. D. Qualls,http://inspirehep.net/search?p=exactauthor%3AJ.D.Qualls.1+,National Taiwan U.,Offered,2016-01-02 00:00:00
Kallol. Sen,http://inspirehep.net/search?p=exactauthor%3AKallol.Sen.1+,"Seoul National U., String Theory Group",Declined,2016-01-02 00:00:00
Kallol. Sen,http://inspirehep.net/search?p=exactauthor%3AKallol.Sen.1+,SISSA,Declined,2016-01-02 00:00:00
C. Garcia. Cely,http://inspirehep.net/search?p=exactauthor%3AC.Garcia.Cely.1+,"TÃ¼bingen U., Kepler Center",Offered,2016-01-02 00:00:00
J. Bernon,http://inspirehep.net/search?p=exactauthor:J.Bernon.1,HKUST,Offered,2016-01-01 00:00:00
N. Engelhardt,http://inspirehep.net/search?p=exactauthor%3AN.Engelhardt.1+,MIT,"Pappalardo Fellowship, Declined",2016-01-01 00:00:00
N. Engelhardt,http://inspirehep.net/search?p=exactauthor%3AN.Engelhardt.1+,Princeton,Accepted,2016-01-01 00:00:00
J. Collins,http://inspirehep.net/search?p=exactauthor%3AJ.Collins.1+,Stony Brook,Declined,2016-01-01 00:00:00
N. Engelhardt,http://inspirehep.net/search?p=exactauthor%3AN.Engelhardt.1+,UC Berkeley,Declined,2016-01-01 00:00:00
J. Collins,http://inspirehep.net/search?p=exactauthor%3AJ.Collins.1+,UC Davis,Declined,2016-01-01 00:00:00
C. S. Shahbazi,http://inspirehep.net/search?p=exactauthor%3AC.S.Shahbazi.1+,"Asia Pacific Center for Theoertical Physics, Korea",Offered,2015-12-31 00:00:00
A. Retolaza,http://inspirehep.net/search?p=exactauthor%3AA.Retolaza.1+,DESY,Offered,2015-12-31 00:00:00
C. S. Shahbazi,http://inspirehep.net/search?p=exactauthor%3AC.S.Shahbazi.1+,"ITP, Hannover",Offered,2015-12-31 00:00:00
R. Watanabe,http://inspirehep.net/search?p=exactauthor%3AR.Watanabe.1+,UniversitÃ© de Montreal,Accepted,2015-12-31 00:00:00
G. Sarosi,http://inspirehep.net/search?p=exactauthor%3AG.Sarosi.1+,UniversitÃ© Libre de Bruxelles,Declined,2015-12-31 00:00:00
G. Sarosi,http://inspirehep.net/search?p=exactauthor%3AG.Sarosi.1+,Vrije Universiteit Brussel and U. of Pennsylvania,"It from Qubit Fellowship, Accepted",2015-12-31 00:00:00
Kantaro. Ohmori,http://inspirehep.net/search?p=exactauthor%3AKantaro.Ohmori.1,IAS,Accepted,2015-12-30 00:00:00
E. Salvioni,http://inspirehep.net/search?p=exactauthor%3AE.Salvioni.1+,LUPM Montpellier,Declined,2015-12-30 00:00:00
Kantaro. Ohmori,http://inspirehep.net/search?p=exactauthor%3AKantaro.Ohmori.1,Perimeter,Declined,2015-12-30 00:00:00
A. Passias,http://inspirehep.net/search?p=exactauthor%3AA.Passias.1+,U. of Oviedo,Offered,2015-12-30 00:00:00
J. M. Magan,http://inspirehep.net/search?p=exactauthor%3AJ.M.Magan.1+,Centro AtÃ³mico Bariloche,"It From Qubit Fellowship, Accepted",2015-12-29 00:00:00
J. M. Lindert,http://inspirehep.net/search?p=exactauthor%3AJ.M.Lindert.1+,DESY,Declined,2015-12-29 00:00:00
V. Vaganov,http://inspirehep.net/search?p=exactauthor%3AV.Vaganov.1+,"IBS, Fields, Gravitiy and Strings",Accepted,2015-12-29 00:00:00
J. M. Lindert,http://inspirehep.net/search?p=exactauthor%3AJ.M.Lindert.1+,IPPP Durham,Accepted,2015-12-29 00:00:00
D. Lopez. Val,http://inspirehep.net/search?p=exactauthor%3AD.Lopez.Val.1+,Karlsruhe Institute of Technology,Accepted,2015-12-29 00:00:00
M. H. Namjoo,http://inspirehep.net/search?p=exactauthor%3AM.H.Namjoo.1+,MIT,Offered,2015-12-29 00:00:00
F. Moriello,http://inspirehep.net/search?p=exactauthor%3AF.Moriello.2+,Trinity College Dublin,Offered,2015-12-29 00:00:00
A. Passias,http://inspirehep.net/search?p=exactauthor%3AA.Passias.1+,Uppsala,Offered,2015-12-29 00:00:00
A. de. la. Fuente,http://inspirehep.net/search?p=exactauthor%3AA.de.la.Fuente.1+,Yale,Declined,2015-12-29 00:00:00
D. Rosa,http://inspirehep.net/search?p=exactauthor%3AD.Rosa.1+,AEI Potsdam,Declined,2015-12-28 00:00:00
D. Rosa,http://inspirehep.net/search?p=exactauthor%3AD.Rosa.1+,"Chinese Academy of Sciences, ITP",Declined,2015-12-28 00:00:00
D. Rosa,http://inspirehep.net/search?p=exactauthor%3AD.Rosa.1+,KIAS,Accepted,2015-12-28 00:00:00
D. Rosa,http://inspirehep.net/search?p=exactauthor%3AD.Rosa.1+,"Tsinghua U., Yau Mathematical Sciences Center",Declined,2015-12-28 00:00:00
A. Passias,http://inspirehep.net/search?p=exactauthor%3AA.Passias.1+,U. of SÃ£o Paulo,Offered,2015-12-28 00:00:00
D. K. Brattan,http://inspirehep.net/search?p=exactauthor%3AD.K.Brattan.1+,"U. of Science and Technology of China, Hefei, ICTS",Offered,2015-12-28 00:00:00
D. Rosa,http://inspirehep.net/search?p=exactauthor%3AD.Rosa.1+,"U. of Science and Technology of China, Hefei, ICTS",Declined,2015-12-28 00:00:00
S. Kallweit,http://inspirehep.net/search?p=exactauthor%3AS.Kallweit.1+,CERN,Accepted,2015-12-27 00:00:00
Pier Monni,http://inspirehep.net/search?ln=en&ln=en&p=Pier+Monni&of=hb&action_search=Search&sf=earliestdate&so=d&rm=&rg=25&sc=0,CERN,Accepted,2015-12-27 00:00:00
M. Wiesemann,http://inspirehep.net/search?p=exactauthor%3AM.Wiesemann.1+,CERN,Accepted,2015-12-27 00:00:00
A. de. la. Fuente,http://inspirehep.net/search?p=exactauthor%3AA.de.la.Fuente.1+,"EPFL, Lausanne",Offered,2015-12-27 00:00:00
Po. Yan. Tseng,http://inspirehep.net/search?p=exactauthor%3APo.Yan.Tseng.1+,IPMU,Offered,2015-12-27 00:00:00
Xun. Jie. Xu,http://inspirehep.net/search?p=exactauthor%3AXun.Jie.Xu.1+,MPIK Heidelberg,Accepted,2015-12-26 00:00:00
A. Puhm,http://inspirehep.net/search?p=exactauthor%3AA.Puhm.1+,Harvard,Accepted,2015-12-25 00:00:00
K. Fuyuto,http://inspirehep.net/search?p=exactauthor%3AK.Fuyuto.1+,Bonn U.,Offered,2015-12-24 00:00:00
J. Collins,http://inspirehep.net/search?p=exactauthor%3AJ.Collins.1+,IPMU,Declined,2015-12-24 00:00:00
S. Giacomelli,http://inspirehep.net/search?p=exactauthor%3AS.Giacomelli.1+,Technion,Offered,2015-12-24 00:00:00
C. F. Uhlemann,http://inspirehep.net/search?p=exactauthor:C.F.Uhlemann.1+,Nordita,"Nordita Fellowship, Offered",2015-12-23 00:00:00
J. Bramante,http://inspirehep.net/search?p=exactauthor%3AJ.Bramante.1+,UC Irvine,Offered,2015-12-23 00:00:00
P. Caputa,http://inspirehep.net/search?p=exactauthor%3AP.Caputa.1+,YITP Kyoto,"IT From Qubit Fellowship, Accepted",2015-12-23 00:00:00
Y. Geyer,http://inspirehep.net/search?p=exactauthor%3AY.Geyer.1+,Cambridge,Offered,2015-12-22 00:00:00
Y. Geyer,http://inspirehep.net/search?p=exactauthor%3AY.Geyer.1+,IAS,Offered,2015-12-22 00:00:00
B. Vercnocke,http://inspirehep.net/search?p=exactauthor%3AB.Vercnocke.1+,KU Leuven,Accepted,2015-12-22 00:00:00
S. H. Shao,http://inspirehep.net/search?p=exactauthor%3AS.H.Shao.1+,IAS,Accepted,2015-12-20 00:00:00
E. Vryonidou,http://inspirehep.net/search?p=exactauthor%3AE.Vryonidou.1+,JGU Mainz,Offered,2015-12-20 00:00:00
S. H. Shao,http://inspirehep.net/search?p=exactauthor%3AS.H.Shao.1+,Stanford,Declined,2015-12-20 00:00:00
J. Bramante,http://inspirehep.net/search?p=exactauthor%3AJ.Bramante.1+,Perimeter,Offered,2015-12-18 00:00:00
C. F. Uhlemann,http://inspirehep.net/search?p=exactauthor:C.F.Uhlemann.1+,UC Los Angeles,Offered,2015-12-18 00:00:00
C. F. Uhlemann,http://inspirehep.net/search?p=exactauthor:C.F.Uhlemann.1+,U. of British Columbia,Offered,2015-12-18 00:00:00
A. Puhm,http://inspirehep.net/search?p=exactauthor%3AA.Puhm.1+,U. of Chicago,"Fermi Fellowship, Offered",2015-12-17 00:00:00
A. Lewkowycz,http://inspirehep.net/search?p=exactauthor%3AA.Lewkowycz.1+,Stanford,"It from Qubit Fellowship, Accepted",2015-12-16 00:00:00
M. Herrero. Valea,http://inspirehep.net/search?p=exactauthor%3AM.Herrero.Valea.1+,EPFL Lausanne,Offered,2015-12-15 00:00:00
R. Gauld,http://inspirehep.net/search?p=exactauthor%3AR.Gauld.1+65017a%3A%22Phenomenology-HEP%22,ETH Zurich,Offered,2015-12-12 00:00:00
I. Saha,http://inspirehep.net/search?p=exactauthor%3AI.Saha.1+,INFN Rome,Offered,2015-12-12 00:00:00
C. W. Murphy,http://inspirehep.net/search?p=exactauthor%3AC.W.Murphy.1&sf=earliestdate,CP3-Origins,Offered,2015-12-11 00:00:00
Daniel. A. Roberts,http://inspirehep.net/search?p=exactauthor%3ADaniel.A.Roberts.1+,IAS,Accepted,2015-12-11 00:00:00
E. Sabancilar,http://inspirehep.net/search?p=exactauthor%3AE.Sabancilar.1+,Bielefeld U.,"Humboldt Fellowship, Offered",2015-11-21 00:00:00
J. Lopez. Pavon,http://inspirehep.net/search?p=exactauthor%3AJ.Lopez.Pavon.1+,CERN,Offered,2015-11-21 00:00:00
R. Alonso,http://inspirehep.net/search?p=exactauthor%3AR.Alonso.3+,CERN,Offered,2015-11-20 00:00:00
C. Closset,http://inspirehep.net/search?p=exactauthor%3AC.Closset.1+,CERN,"COFUND, Offered",2015-11-20 00:00:00
A. Puhm,http://inspirehep.net/search?p=exactauthor%3AA.Puhm.1+,CERN,Offered,2015-11-18 00:00:00
J. Martin. Camalich,http://inspirehep.net/search?p=exactauthor%3AJ.Martin.Camalich.2+,CERN,Offered,2015-11-14 00:00:00
James Osbourne,http://inspirehep.net/search?p=exactauthor%3AJ.L.Osborne.1+exactauthor%3A%22Osborne%2C+James%22,Wayne State U.,Accepted,2017-09-04 01:00:00
J. Anibal Sierra-Garcia,https://inspirehep.net/search?ln=en&p=sierra-garcia&of=hb&action_search=Search&sf=earliestdate&so=d,"Hunan Normal U., China",Declined,2017-04-05 12:39:00
J. Anibal Sierra-Garcia,https://inspirehep.net/search?ln=en&p=sierra-garcia&of=hb&action_search=Search&sf=earliestdate&so=d,"Chulalongkorn U., Bangkok",Accepted,2017-04-02 23:15:00
